NM_MUNICIP,CD_GEOCMU,latitude,longitude,COD_TSE
BALNEÁRIO BARRA DO SUL,4202057,-26.445838133365463,-48.653783595075524,89010
BALNEÁRIO GAIVOTA,4202073,-29.153096875556983,-49.61530603824436,89036
BANDEIRANTE,4202081,-26.768436446741948,-53.647824409803285,89052
BARRA BONITA,4202099,-26.667017171256138,-53.42485891187985,85707
BARRA VELHA,4202107,-26.662482093443607,-48.726861109901066,85529
BELA VISTA DO TOLDO,4202131,-26.418051394035373,-50.487662010183364,89079
BELMONTE,4202156,-26.85720369416081,-53.61833171428648,88765
BENEDITO NOVO,4202206,-26.80058832315657,-49.43531489748167,87882
BIGUAÇU,4202305,-27.43341030175273,-48.694531877679175,89095
BLUMENAU,4202404,-26.885193868749084,-49.09678985177658,87904
BOCAINA DO SUL,4202438,-27.76361714639453,-49.910029154985935,89117
BOMBINHAS,4202453,-27.1734543417298,-48.52133849692676,87920
BOM JARDIM DA SERRA,4202503,-28.360787261966056,-49.65282398431509,88706
BOM JESUS,4202537,-26.739531484174275,-52.39011357704504,89133
BOM JESUS DO OESTE,4202578,-26.68409958123025,-53.09518481437247,84956
BOM RETIRO,4202602,-27.78502175885883,-49.56365581794804,87947
BOTUVERÁ,4202701,-27.218540981432586,-49.12351616447974,89176
BRAÇO DO NORTE,4202800,-28.24033767031152,-49.142691788823385,89192
BRAÇO DO TROMBUDO,4202859,-27.368418642256426,-49.90386280426331,88722
BRUNÓPOLIS,4202875,-27.346706155952788,-50.84516032270873,89214
BRUSQUE,4202909,-27.12441612586453,-48.9094872179449,89230
CAÇADOR,4203006,-26.76271973660072,-51.08565165413472,89257
CAIBI,4203105,-27.024451242301016,-53.264029447456856,89273
CALMON,4203154,-26.62118080859869,-51.00727223554357,89290
CAMBORIÚ,4203204,-27.07098331805696,-48.70890185303279,85669
CAPÃO ALTO,4203253,-28.063071780769075,-50.606674509681355,89710
CAMPO ALEGRE,4203303,-26.12034032931784,-49.21755177202514,89311
CAMPO BELO DO SUL,4203402,-27.846910260676516,-50.77172583750743,85162
CAMPO ERÊ,4203501,-26.45014882209988,-53.12978153269325,98213
CAMPOS NOVOS,4203600,-27.412985284596978,-51.24472214256274,89508
CANELINHA,4203709,-27.234789827798423,-48.802351137126884,87963
CANOINHAS,4203808,-26.247854011626085,-50.533315045465095,88900
CAPINZAL,4203907,-27.412048977781282,-51.6309783355204,89338
CAPIVARI DE BAIXO,4203956,-28.45547366168207,-48.9433794531981,89354
CATANDUVAS,4204004,-27.04576880376554,-51.69695017192298,87980
CAXAMBU DO SUL,4204103,-27.146344754625297,-52.919900730945464,84743
CELSO RAMOS,4204152,-27.652144601287365,-51.30766094113573,85367
CERRO NEGRO,4204178,-27.776395469988646,-50.93246712967957,89370
CHAPADÃO DO LAGEADO,4204194,-27.582180352773992,-49.556286858277595,89397
CHAPECÓ,4204202,-27.12505678600844,-52.650061641862315,88005
COCAL DO SUL,4204251,-28.59836962554068,-49.333467821974104,86142
CONCÓRDIA,4204301,-27.23928383095777,-52.007364477320785,89419
CORDILHEIRA ALTA,4204350,-26.975596978975148,-52.64118111333989,85006
CORONEL FREITAS,4204400,-26.883364919290084,-52.725230477024425,89435
CORONEL MARTINS,4204459,-26.534736759928713,-52.671340109157896,89451
CORUPÁ,4204509,-26.44066129649754,-49.32513086166419,84840
CORREIA PINTO,4204558,-27.596801955758327,-50.378953119456604,88021
CRICIÚMA,4204608,-28.715421647210242,-49.37958262908903,89478
CUNHA PORÃ,4204707,-26.87838559137936,-53.19092838425615,85723
CUNHATAÍ,4204756,-26.974656385893567,-53.10054986986436,89494
CURITIBANOS,4204806,-27.29295390861391,-50.6173780291081,88501
DESCANSO,4204905,-26.85806766076753,-53.479093048586435,88609
DIONÍSIO CERQUEIRA,4205001,-26.329812301316398,-53.53292116633943,88048
DONA EMMA,4205100,-26.988632262068272,-49.77703038412618,88480
DOUTOR PEDRINHO,4205159,-26.704967885771985,-49.55395624006713,89516
ENTRE RIOS,4205175,-26.73956042578518,-52.578851122473424,89532
ERMO,4205191,-28.990238453795644,-49.65446578299897,88064
ERVAL VELHO,4205209,-27.28450743335441,-51.422096173410026,88080
FAXINAL DOS GUEDES,4205308,-26.846207292259678,-52.24427615319334,88668
FLOR DO SERTÃO,4205357,-26.76321435736677,-53.33703817058836,84913
FLORIANÓPOLIS,4205407,-27.57733773345775,-48.50831136632856,89559
FORMOSA DO SUL,4205431,-26.634063913070094,-52.79405123625246,89575
FORQUILHINHA,4205456,-28.78161602495689,-49.493445394267795,89591
FRAIBURGO,4205506,-27.037584669536127,-50.872227111851814,88781
FREI ROGÉRIO,4205555,-27.19178674499725,-50.76544571240244,89613
GALVÃO,4205605,-26.449181020576678,-52.65884155954882,89630
GAROPABA,4205704,-28.047005555132465,-48.658855557518336,89656
GARUVA,4205803,-26.056894582665386,-48.86704444260143,89699
GASPAR,4205902,-26.931128272125502,-48.96554059257762,86061
GOVERNADOR CELSO RAMOS,4206009,-27.37250009809767,-48.57952311185157,88749
GRÃO PARÁ,4206108,-28.154710129162325,-49.31477587115086,85642
GRAVATAL,4206207,-28.35324632890677,-49.02027575139605,88102
GUABIRUBA,4206306,-27.102850933810874,-49.02149519404234,85600
GUARACIABA,4206405,-26.57993097653743,-53.571123285449886,85863
GUARAMIRIM,4206504,-26.476416185499644,-48.94523595883285,85847
GUARUJÁ DO SUL,4206603,-26.398038850084426,-53.48384988415754,88129
GUATAMBÚ,4206652,-27.11657400085232,-52.783258151630875,89524
HERVAL D'OESTE,4206702,-27.195768614166738,-51.41056922925482,88145
IBIAM,4206751,-27.20784378027966,-51.215764108758286,80225
IBICARÉ,4206801,-27.092072292781445,-51.37032244892804,80012
IBIRAMA,4206900,-27.01771338840848,-49.52837493391658,80039
IÇARA,4207007,-28.75151807191031,-49.27752197315242,80055
ILHOTA,4207106,-26.859008180827647,-48.85684044325185,80071
IMARUÍ,4207205,-28.23077383780128,-48.83479802464314,80098
IMBITUBA,4207304,-28.194943058098694,-48.70305866767671,80500
IMBUIA,4207403,-27.50310947713793,-49.405864645457115,80110
INDAIAL,4207502,-26.99403087634192,-49.22395263387378,80136
IOMERÊ,4207577,-26.987741793082822,-51.27661843935382,81302
IPIRA,4207601,-27.37109295087081,-51.79902044888704,80152
IPORÃ DO OESTE,4207650,-27.00023590114614,-53.48964129597001,80179
IPUAÇU,4207684,-26.678590354646417,-52.476071042206975,80195
IPUMIRIM,4207700,-27.03976907078004,-52.153536453558296,80217
IRACEMINHA,4207759,-26.84455915794993,-53.324041871973364,80233
IRANI,4207809,-27.02551003047687,-51.91757579008841,80063
IRATI,4207858,-26.627580375602488,-52.88968651274556,80489
IRINEÓPOLIS,4207908,-26.357460188294148,-50.76101904343591,80250
ITÁ,4208005,-27.24343712481493,-52.33117400772449,80276
ITAIÓPOLIS,4208104,-26.471808220919137,-49.89179275535539,80292
ITAJAÍ,4208203,-26.968620874251666,-48.752700294449994,80314
ITAPEMA,4208302,-27.10885189243865,-48.633471519940926,80802
ITAPIRANGA,4208401,-27.11193293953372,-53.71164025864688,80330
ITAPOÁ,4208450,-26.08223797292875,-48.65139019517513,80357
ITUPORANGA,4208500,-27.452350570160323,-49.539425154425935,80373
JABORÁ,4208609,-27.141916330845127,-51.773205288336754,81728
JACINTO MACHADO,4208708,-28.99507999081301,-49.84801545953084,80683
JAGUARUNA,4208807,-28.65798160516455,-49.04422613002479,80390
JARAGUÁ DO SUL,4208906,-26.48138853200557,-49.160129737396154,81744
JARDINÓPOLIS,4208955,-26.718094172828888,-52.87200814184287,82511
JOAÇABA,4209003,-27.151759307076954,-51.592909506363036,83909
JOINVILLE,4209102,-26.24420433314804,-48.95154786108993,81582
JOSÉ BOITEUX,4209151,-26.85905462452353,-49.646139809788934,81760
JUPIÁ,4209177,-26.393882202977434,-52.72101551452664,80411
LACERDÓPOLIS,4209201,-27.250110522853927,-51.59020936515171,81221
LAGES,4209300,-28.019582430527983,-50.34086930067632,80748
LAGUNA,4209409,-28.4856051037454,-48.82593832298114,80438
LAJEADO GRANDE,4209458,-26.85483373793946,-52.551852393999155,80454
LAURENTINO,4209508,-27.207411027351746,-49.73295698789173,80470
LAURO MÜLLER,4209607,-28.384251828501053,-49.45338742077029,81280
LEBON RÉGIS,4209706,-26.858338041849354,-50.70301484314648,83895
LEOBERTO LEAL,4209805,-27.472442119166693,-49.25730151155266,81388
LINDÓIA DO SUL,4209854,-27.03165007521677,-52.05194846351822,81469
LONTRAS,4209904,-27.18920469561917,-49.50689855590231,80497
LUIZ ALVES,4210001,-26.727127766984033,-48.89085648880375,80985
LUZERNA,4210035,-27.090571544820214,-51.506341723797725,80519
MACIEIRA,4210050,-26.80319290632471,-51.354365298901776,80535
MAFRA,4210100,-26.20059522588049,-49.89047633399226,80420
MAJOR GERCINO,4210209,-27.42764694959671,-49.05264521928483,81787
MAJOR VIEIRA,4210308,-26.48096670849337,-50.36214406431324,80551
MARACAJÁ,4210407,-28.86360692832727,-49.45548380943135,80578
MARAVILHA,4210506,-26.7600541048939,-53.198643126193524,80594
MAREMA,4210555,-26.812930374642143,-52.629998088510845,80667
MASSARANDUBA,4210605,-26.62655660629652,-48.98825065555845,80616
MATOS COSTA,4210704,-26.48054300674271,-51.14255204397649,80632
MELEIRO,4210803,-28.84126480430258,-49.602647762673826,80659
MIRIM DOCE,4210852,-27.18601690911344,-50.17421515788092,80675
MODELO,4210902,-26.77486092769876,-53.05193586756568,80691
MONDAÍ,4211009,-27.098439774569925,-53.44662790654809,80713
MONTE CARLO,4211058,-27.19323886022244,-50.928098713723365,80730
MONTE CASTELO,4211108,-26.660940556330647,-50.289801688255345,81248
MORRO DA FUMAÇA,4211207,-28.637818136129173,-49.24199468846772,80756
MORRO GRANDE,4211256,-28.72173603070205,-49.74045623264456,81027
NAVEGANTES,4211306,-26.828944628828374,-48.726902171333435,80772
NOVA ERECHIM,4211405,-26.90765706200541,-52.90759738341568,80799
NOVA ITABERABA,4211454,-26.961787592088584,-52.83339498538373,80268
NOVA TRENTO,4211504,-27.31304988420757,-49.041921011574146,80381
NOVA VENEZA,4211603,-28.68466657339427,-49.58518148410657,81701
NOVO HORIZONTE,4211652,-26.494606240922,-52.79668935019352,80810
ORLEANS,4211702,-28.28002988917655,-49.37253172613797,80306
OTACÍLIO COSTA,4211751,-27.518221351387385,-49.97137097738736,80837
OURO,4211801,-27.28393032132515,-51.68177739644813,81043
OURO VERDE,4211850,-26.71143969935858,-52.27912338857534,80853
PAIAL,4211876,-27.21362080036302,-52.48765762114853,81108
PAINEL,4211892,-27.96357354802069,-50.07287641369536,83950
PALHOÇA,4211900,-27.77169553072139,-48.66152617693295,80870
PALMA SOLA,4212007,-26.373966819710198,-53.31399548279818,80896
PALMEIRA,4212056,-27.56290239343448,-50.16232781525862,80918
PALMITOS,4212106,-27.091812960939738,-53.17961189039809,81620
PAPANDUVA,4212205,-26.49901158971589,-50.17140498220066,80934
PARAÍSO,4212239,-26.66211593459101,-53.6774380411284,80950
PASSO DE TORRES,4212254,-29.267556228571898,-49.72110717458462,80977
PASSOS MAIA,4212270,-26.705826025113076,-51.9604420026169,80993
PAULO LOPES,4212304,-27.96454051378873,-48.76029188928547,80080
PEDRAS GRANDES,4212403,-28.479058751667953,-49.204762936819726,81426
PENHA,4212502,-26.807160031120315,-48.650671602765826,81167
PERITIBA,4212601,-27.35131036491601,-51.87513322206835,81019
PESCARIA BRAVA,4212650,-28.401217009020424,-48.885229383188715,81035
PETROLÂNDIA,4212700,-27.545594365636514,-49.68225737592496,81604
BALNEÁRIO PIÇARRAS,4212809,-26.75920248850193,-48.73329004450285,81051
PINHALZINHO,4212908,-26.828255627891878,-52.97753070541524,80888
PINHEIRO PRETO,4213005,-27.049453370763693,-51.23559352891576,81060
PIRATUBA,4213104,-27.46117277270915,-51.772601412929475,81078
PLANALTO ALEGRE,4213153,-27.05202429919799,-52.868973608826416,81329
POMERODE,4213203,-26.728476467612442,-49.17330413524559,81094
PONTE ALTA,4213302,-27.410360907753304,-50.29809313837502,81132
PONTE ALTA DO NORTE,4213351,-27.17989887619673,-50.418276419636705,81159
PONTE SERRADA,4213401,-26.861998680780506,-51.92828969861162,81175
PORTO BELO,4213500,-27.174812234701253,-48.616715693795406,81116
PORTO UNIÃO,4213609,-26.383444427360967,-51.00803466873247,81191
POUSO REDONDO,4213708,-27.28667885253613,-49.97771172621221,81213
PRAIA GRANDE,4213807,-29.18251310229805,-49.98892663107196,81230
PRESIDENTE CASTELLO BRANCO,4213906,-27.23386984091348,-51.780123072713444,81256
PRESIDENTE GETÚLIO,4214003,-27.06240741036025,-49.71393273021799,81272
PRESIDENTE NEREU,4214102,-27.267731966591874,-49.35437956053051,81299
PRINCESA,4214151,-26.432970744591078,-53.61118397490181,80527
QUILOMBO,4214201,-26.729289517895197,-52.7187925992385,81310
RANCHO QUEIMADO,4214300,-27.6745529682266,-49.09049830750063,81400
RIO DAS ANTAS,4214409,-26.9091375453448,-51.06309927566111,81337
RIO DO CAMPO,4214508,-26.892408698119308,-50.131679980523465,81353
RIO DO OESTE,4214607,-27.157932435216928,-49.84121027340181,81370
RIO DOS CEDROS,4214706,-26.617664651824928,-49.36829928734675,81396
RIO DO SUL,4214805,-27.19596210511655,-49.62911685217593,81418
RIO FORTUNA,4214904,-28.09328013918541,-49.19073127478304,81434
RIO NEGRINHO,4215000,-26.442238758406173,-49.596285884075385,81450
RIO RUFINO,4215059,-27.914108769290266,-49.7535069819231,81477
RIQUEZA,4215075,-26.97713802390605,-53.34527845732857,81361
RODEIO,4215109,-26.895840456487196,-49.35096076340093,81493
ROMELÂNDIA,4215208,-26.648534518511052,-53.31720591611106,80020
SALETE,4215307,-26.9698292720366,-50.0112380029096,80829
SALTINHO,4215356,-26.590723358696245,-53.02255980307864,81515
SALTO VELOSO,4215406,-26.89576792397368,-51.428033146305616,80187
SANGÃO,4215455,-28.651247342023076,-49.12579691352044,81531
SANTA CECÍLIA,4215505,-26.92606001054472,-50.446551244779386,80861
SANTA HELENA,4215554,-26.92108954065563,-53.61933911491366,81558
SANTA ROSA DE LIMA,4215604,-28.01171097356399,-49.18230975813924,81574
SANTA ROSA DO SUL,4215653,-29.12202813135235,-49.743617679867924,81590
SANTA TEREZINHA,4215679,-26.66706164385641,-50.0054024507692,81612
SANTA TEREZINHA DO PROGRESSO,4215687,-26.59235628329011,-53.1698586080134,81639
SANTIAGO DO SUL,4215695,-26.63114480213925,-52.697434040143506,81655
SANTO AMARO DA IMPERATRIZ,4215703,-27.74148860229873,-48.796472125842975,81663
SÃO BERNARDINO,4215752,-26.48746110541336,-52.98811756054226,81671
SÃO BENTO DO SUL,4215802,-26.29519065535419,-49.35102216870758,81698
SÃO BONIFÁCIO,4215901,-27.95599852230458,-48.93988275302011,81710
SÃO CARLOS,4216008,-27.030108939074296,-53.031229501543905,81736
SÃO CRISTÓVÃO DO SUL,4216057,-27.296072517336363,-50.34930003771282,81752
SÃO DOMINGOS,4216107,-26.53864808619112,-52.554104521265906,81140
SÃO FRANCISCO DO SUL,4216206,-26.26178310125917,-48.64079397882003,81779
SÃO JOÃO DO OESTE,4216255,-27.091300259780553,-53.59198666507052,81795
SÃO JOÃO BATISTA,4216305,-27.3287449312751,-48.860066724950784,80101
SÃO JOÃO DO ITAPERIÚ,4216354,-26.59064855486887,-48.79776456636525,81540
SÃO JOÃO DO SUL,4216404,-29.205523477313925,-49.81354559076161,81817
SÃO JOAQUIM,4216503,-28.29796477623909,-50.01386900190871,81833
SÃO JOSÉ,4216602,-27.578550059480662,-48.656093677858756,81850
SÃO JOSÉ DO CEDRO,4216701,-26.480625057747982,-53.532751974649706,80586
SÃO JOSÉ DO CERRITO,4216800,-27.597502958010498,-50.651845319624435,81876
SÃO LOURENÇO DO OESTE,4216909,-26.465984030625172,-52.85953081299007,81892
SÃO LUDGERO,4217006,-28.352734531362966,-49.1683798430814,81914
SÃO MARTINHO,4217105,-28.12408725403657,-48.97246854256428,81930
SÃO MIGUEL DA BOA VISTA,4217154,-26.688747973276314,-53.2387443522089,80047
SÃO MIGUEL DO OESTE,4217204,-26.72688089379455,-53.512146893533,81957
SÃO PEDRO DE ALCÂNTARA,4217253,-27.591324551181017,-48.83736577592539,81973
SAUDADES,4217303,-26.89748816875753,-53.040392187127104,81809
SCHROEDER,4217402,-26.368567990411957,-49.06080206254109,80900
SEARA,4217501,-27.147612458697854,-52.34082644866035,81990
SERRA ALTA,4217550,-26.693441468517136,-53.02497107918865,82015
SIDERÓPOLIS,4217600,-28.58337704352209,-49.52653792750254,82031
SOMBRIO,4217709,-29.069736527212697,-49.65566947284935,83917
SUL BRASIL,4217758,-26.694558366833785,-52.94687990852808,82058
TAIÓ,4217808,-27.078792445084854,-50.09231195964339,82066
TANGARÁ,4217907,-27.146802265766304,-51.14693352446762,82074
TIGRINHOS,4217956,-26.676993921751073,-53.15618596641119,82090
TIJUCAS,4218004,-27.247315155463177,-48.700598270446385,82112
TIMBÉ DO SUL,4218103,-28.80699861648968,-49.86836347828103,80365
TIMBÓ,4218202,-26.807632630234746,-49.26910991714279,82139
TIMBÓ GRANDE,4218251,-26.62390766117641,-50.66575983999547,82155
TRÊS BARRAS,4218301,-26.16955705323381,-50.25506875243637,80004
TREVISO,4218350,-28.49859327949553,-49.49046871927867,82171
TREZE DE MAIO,4218400,-28.565866747638374,-49.154262223581675,82198
TREZE TÍLIAS,4218509,-26.964673855636157,-51.44937201952264,81086
TROMBUDO CENTRAL,4218608,-27.31170707316923,-49.81093987988203,82210
TUBARÃO,4218707,-28.481197843848943,-49.03729864190582,82236
TUNÁPOLIS,4218756,-26.986997983217634,-53.64887405153393,80322
TURVO,4218806,-28.903031729359626,-49.703520724228056,82252
UNIÃO DO OESTE,4218855,-26.78694053697775,-52.8547500196953,82279
URUBICI,4218905,-28.03867487997293,-49.5778234232693,80764
URUPEMA,4218954,-28.02290523096984,-49.900357288339656,82295
URUSSANGA,4219002,-28.492470166420908,-49.32909751490154,83976
VARGEÃO,4219101,-26.778414611462264,-52.12442399905699,82317
VARGEM,4219150,-27.466695327546354,-50.95114769910961,80845
VARGEM BONITA,4219176,-26.945812425320177,-51.75574689335041,81442
VIDAL RAMOS,4219200,-27.387677463977646,-49.34734935765725,81264
VIDEIRA,4219309,-27.005947129837885,-51.127769449402386,82333
VITOR MEIRELES,4219358,-26.826450616996325,-49.845666326074564,82350
WITMARSUM,4219408,-26.936940667543663,-49.84107581609963,81566
XANXERÊ,4219507,-26.872393822694587,-52.40977369683422,82376
XAVANTINA,4219606,-27.02122217302086,-52.322114250204066,82392
XAXIM,4219705,-26.96985733442348,-52.529569264446046,80705
ZORTÉA,4219853,-27.47720579276889,-51.53566195103241,80403
BALNEÁRIO RINCÃO,4220000,-28.82657982194387,-49.253985900425356,80624
LAGOA MIRIM,4300001,-32.75360756390855,-52.973691668214045,82414
LAGOA DOS PATOS,4300002,-31.061850186060084,-51.35680337025421,82430
ACEGUÁ,4300034,-31.69098905878086,-54.13905858439248,82457
ÁGUA SANTA,4300059,-28.21455541016029,-52.051475389233545,82473
AGUDO,4300109,-29.60817197384967,-53.226493702555935,83925
AJURICABA,4300208,-28.210401087410933,-53.73632955674261,82490
ALECRIM,4300307,-27.65159744423957,-54.78399738077776,82538
ALEGRETE,4300406,-29.764060064725818,-55.83553709563181,82554
ALEGRIA,4300455,-27.813854524153644,-54.05703871651225,82570
ALMIRANTE TAMANDARÉ DO SUL,4300471,-28.130647707090702,-52.90692649997568,80543
ALPESTRE,4300505,-27.21716270638329,-53.06328229016665,82597
ALTO ALEGRE,4300554,-28.804958602554045,-52.98889708347482,82619
ALTO FELIZ,4300570,-29.36279593345701,-51.30498647717361,80926
ALVORADA,4300604,-29.99521984789204,-51.037276972038896,82635
AMARAL FERRADOR,4300638,-30.81064462340889,-52.31728014762647,82651
AMETISTA DO SUL,4300646,-27.365900528780926,-53.191804288811205,82678
ANDRÉ DA ROCHA,4300661,-28.595489215277766,-51.506289305672034,82694
ANTA GORDA,4300703,-28.970810740661502,-51.99545141261938,82716
ANTÔNIO PRADO,4300802,-28.882749917277057,-51.316542801551435,82732
ARAMBARÉ,4300851,-30.91924764896676,-51.57863955292947,82759
ARARICÁ,4300877,-29.63488094386684,-50.93471323264831,82775
ARATIBA,4300901,-27.387103507327925,-52.302199943891665,81647
ARROIO DO MEIO,4301008,-29.362376216360232,-51.965348990330064,82791
ARROIO DO SAL,4301057,-29.520298106288966,-49.89304845851896,82813
ARROIO DO PADRE,4301073,-31.44051491174296,-52.398178935139676,82830
ARROIO DOS RATOS,4301107,-30.193104325034557,-51.751930274337404,82856
ARROIO DO TIGRE,4301206,-29.259870293174266,-53.052879721705644,82872
ARROIO GRANDE,4301305,-32.18943692367771,-52.91973517406011,82910
ARVOREZINHA,4301404,-28.863987290441827,-52.18645414819529,82899
AUGUSTO PESTANA,4301503,-28.5344401686972,-54.006638277441816,82937
ÁUREA,4301552,-27.708787181132678,-52.07694740764273,82953
BAGÉ,4301602,-31.236580672886706,-54.01680608788071,80608
BALNEÁRIO PINHAL,4301636,-30.21172458800884,-50.293523463756415,80560
